root_rustsec_id,root_cve_id,root_target_crate,hop,upstream_crate,upstream_fix_version,upstream_fix_time,downstream_crate,downstream_version,downstream_time,lag_days,dep_req,repo_url,pr_url,pr_merged_at,align_method,align_sha,status
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-androidpublisher2-cli,2.0.0+20200331,2021-04-02 12:51:45.043064 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/androidpublisher2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-content2-cli,2.0.0+20210325,2021-04-02 13:06:58.728846 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/content2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-reseller1_sandbox-cli,2.0.0+20160329,2021-04-03 01:32:51.705370 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/reseller1_sandbox-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-doubleclickbidmanager1,2.0.0+20210323,2021-04-01 16:05:12.098695 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/doubleclickbidmanager1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-logging2-cli,2.0.0+20210325,2021-04-02 13:27:52.828282 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/logging2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-spectrum1_explorer,2.0.0+20170306,2021-04-02 12:44:26.100003 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/spectrum1_explorer,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-translate2,2.0.0+20170525,2021-04-02 12:45:47.901472 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/translate2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-drive3-cli,2.0.0+20210322,2021-04-03 01:29:59.067865 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/drive3-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-fusiontables2-cli,2.0.0+20171117,2021-04-02 13:21:10.149700 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/fusiontables2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-manager1_beta2-cli,2.0.0+20140915,2021-04-02 13:28:27.093647 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/manager1_beta2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudresourcemanager1_beta1,2.0.0+20210328,2021-04-01 15:58:49.356647 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudresourcemanager1_beta1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-classroom1-cli,2.0.0+20210323,2021-04-02 12:57:53.758269 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/classroom1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-deploymentmanager2_beta2-cli,2.0.0+20160201,2021-04-02 13:09:55.293532 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/deploymentmanager2_beta2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-manufacturers1-cli,2.0.0+20210325,2021-04-02 13:28:38.671800 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/manufacturers1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudmonitoring2_beta2-cli,2.0.0+20170501,2021-04-02 14:11:24.779459 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudmonitoring2_beta2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-coordinate1,2.0.0+20150811,2021-04-02 00:07:55.101191 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/coordinate1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudmonitoring2_beta2,2.0.0+20170501,2021-04-02 00:07:05.144645 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudmonitoring2_beta2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-gmail1-cli,2.0.0+20210322,2021-04-02 14:13:55.882999 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/gmail1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-coordinate1-cli,2.0.0+20150811,2021-04-02 13:07:24.643618 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/coordinate1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-mirror1,2.0.0+20190424,2021-04-02 00:30:59.361482 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/mirror1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudbilling1-cli,2.0.0+20210322,2021-04-02 12:58:42.477558 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudbilling1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-analytics3-cli,2.0.0+20190807,2021-04-02 14:10:05.433009 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/analytics3-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-storage1-cli,2.0.0+20210330,2021-04-02 14:20:36.653257 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/storage1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-appengine1_beta5-cli,2.0.0+20181005,2021-04-02 12:53:16.129871 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/appengine1_beta5-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-androidenterprise1-cli,2.0.0+20210324,2021-04-02 14:10:26.405269 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/androidenterprise1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-clouduseraccountsvm_beta-cli,2.0.0+20160316,2021-04-02 14:12:15.113449 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/clouduseraccountsvm_beta-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-autoscaler1_beta2-cli,2.0.0+20150629,2021-04-02 12:54:26.519174 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/autoscaler1_beta2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-gamesmanagement1_management-cli,2.0.0+20210325,2021-04-02 13:51:15.817822 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/gamesmanagement1_management-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-cloudresourcemanager1-cli,2.0.0+20210328,2021-04-02 13:01:34.013587 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudresourcemanager1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-adsense1d4,2.0.0+20201002,2021-04-01 15:53:39.343773 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/adsense1d4,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-groupsmigration1,2.0.0+20210318,2021-04-02 00:11:44.474980 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/groupsmigration1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-androidpublisher2,2.0.0+20200331,2021-04-01 15:54:37.071787 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/androidpublisher2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-fusiontables2,2.0.0+20171117,2021-04-02 00:11:06.829452 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/fusiontables2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-books1,2.0.0+20210326,2021-04-01 15:56:48.008133 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/books1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-sqladmin1_beta4-cli,2.0.0+20210321,2021-04-03 01:34:44.162017 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/sqladmin1_beta4-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-deploymentmanager2-cli,2.0.0+20210320,2021-04-02 13:09:43.885771 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/deploymentmanager2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-dns1-cli,2.0.0+20210319,2021-04-02 13:15:53.591802 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/dns1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-genomics1,2.0.0+20210324,2021-04-02 00:11:31.263363 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/genomics1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-adexchangeseller2-cli,2.0.0+20171101,2021-04-02 13:47:11.662614 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/adexchangeseller2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-qpxexpress1-cli,2.0.0+20160708,2021-04-03 01:32:26.956853 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/qpxexpress1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-replicapoolupdater1_beta1,2.0.0+20161003,2021-04-02 12:42:42.545629 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/replicapoolupdater1_beta1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-iam1-cli,2.0.0+20210325,2021-04-02 14:14:14.683981 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/iam1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-webmasters3,2.0.0+20190428,2021-04-02 13:46:16.297630 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/webmasters3,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-appstate1,2.0.0+20190627,2021-04-01 15:55:25.760743 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/appstate1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-games1-cli,2.0.0+20210325,2021-04-02 14:13:38.006314 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/games1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-partners2-cli,2.0.0+20180925,2021-04-03 01:31:38.481094 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/partners2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-urlshortener1,2.0.0+20150519,2021-04-02 12:45:56.434316 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/urlshortener1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-dataproc1,2.0.0+20210322,2021-04-02 00:19:06.387756 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/dataproc1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-gamesconfiguration1_configuration-cli,2.0.0+20210325,2021-04-02 14:13:45.284440 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/gamesconfiguration1_configuration-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-pagespeedonline2,2.0.0+20191206,2021-04-01 16:10:34.349668 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/pagespeedonline2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-resourceviews1_beta2-cli,2.0.0+20160512,2021-04-03 01:32:57.935062 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/resourceviews1_beta2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-analytics3,2.0.0+20190807,2021-04-01 15:53:56.351302 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/analytics3,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-classroom1,2.0.0+20210323,2021-04-01 15:57:22.206749 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/classroom1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-clouddebugger2-cli,2.0.0+20210326,2021-04-02 12:59:20.195133 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/clouddebugger2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-drive2-cli,2.0.0+20210322,2021-04-02 13:17:43.807567 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/drive2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-blogger3,2.0.0+20210331,2021-04-01 15:56:39.652824 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/blogger3,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-doubleclicksearch2-cli,2.0.0+20210323,2021-04-02 13:17:26.536163 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/doubleclicksearch2-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-surveys2,2.0.0+20180508,2021-04-02 12:45:02.752104 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/surveys2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-gamesmanagement1_management,2.0.0+20210325,2021-04-02 00:11:25.756788 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/gamesmanagement1_management,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-siteverification1-cli,2.0.0+20191119,2021-04-03 01:34:06.423059 UTC,1522,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/siteverification1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-sqladmin1_beta4,2.0.0+20210321,2021-04-02 12:44:44.472499 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/sqladmin1_beta4,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-gan1_beta1,2.0.0+20130205,2021-04-01 16:07:10.786118 UTC,1520,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/gan1_beta1,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-mirror1-cli,2.0.0+20190424,2021-04-02 13:29:24.388252 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/mirror1-cli,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,2,yup-oauth2,1.0.2,2017-01-31 18:04:58.500726 UTC,google-taskqueue1_beta2,2.0.0+20160428,2021-04-02 12:45:17.997470 UTC,1521,^5.0,https://github.com/Byron/google-apis-rs/tree/main/gen/taskqueue1_beta2,https://github.com/Byron/google-apis-rs/pull/183,2018-01-28T15:54:06Z,search_window,c606d37dd38af6586633b2bf6818d89237889842,found
