root_rustsec_id,root_cve_id,root_target_crate,hop,upstream_crate,upstream_fix_version,upstream_fix_time,downstream_crate,downstream_version,downstream_time,lag_days,dep_req
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-dataproc1,2.0.0+20210322,2021-04-02 00:19:06.387756 UTC,google-dataproc1-cli,2.0.3+20210322,2021-04-14 04:14:35.674155 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pagespeedonline2,2.0.0+20191206,2021-04-01 16:10:34.349668 UTC,google-pagespeedonline2-cli,2.0.3+20191206,2021-04-14 05:24:57.499901 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-analytics3,2.0.0+20190807,2021-04-01 15:53:56.351302 UTC,google-analytics3-cli,2.0.3+20190807,2021-04-14 03:56:49.774773 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-classroom1,2.0.0+20210323,2021-04-01 15:57:22.206749 UTC,google-classroom1-cli,2.0.4+20210323,2021-04-15 01:14:15.736114 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-blogger3,2.0.0+20210331,2021-04-01 15:56:39.652824 UTC,google-blogger3-cli,2.0.4+20210331,2021-04-14 09:37:59.140566 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-surveys2,2.0.0+20180508,2021-04-02 12:45:02.752104 UTC,google-surveys2-cli,2.0.4+20180508,2021-04-15 02:39:40.485016 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gamesmanagement1_management,2.0.0+20210325,2021-04-02 00:11:25.756788 UTC,google-gamesmanagement1_management-cli,2.0.3+20210325,2021-04-14 04:47:58.117565 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-sqladmin1_beta4,2.0.0+20210321,2021-04-02 12:44:44.472499 UTC,google-sqladmin1_beta4-cli,2.0.4+20210321,2021-04-14 09:59:31.960982 UTC,11,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gan1_beta1,2.0.0+20130205,2021-04-01 16:07:10.786118 UTC,google-gan1_beta1-cli,2.0.3+20130205,2021-04-14 04:48:13.418761 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-taskqueue1_beta2,2.0.0+20160428,2021-04-02 12:45:17.997470 UTC,google-taskqueue1_beta2-cli,2.0.3+20160428,2021-04-14 05:48:23.492862 UTC,11,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-content2_sandbox,2.0.0+20181009,2021-04-01 16:01:06.056930 UTC,google-content2_sandbox-cli,2.0.4+20181009,2021-04-14 09:47:28.281017 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-clouduseraccountsvm_beta,2.0.0+20160316,2021-04-02 00:07:33.052144 UTC,google-clouduseraccountsvm_beta-cli,2.0.4+20160316,2021-04-15 02:19:36.798020 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-doubleclicksearch2,2.0.0+20210323,2021-04-02 00:10:10.495150 UTC,google-doubleclicksearch2-cli,2.0.3+20210323,2021-04-14 04:38:02.071368 UTC,12,^2.0.3
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-siteverification1,2.0.0+20191119,2021-04-02 12:44:14.209374 UTC,google-siteverification1-cli,2.0.4+20191119,2021-04-15 02:37:40.702432 UTC,12,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudbilling1,2.0.0+20210322,2021-04-01 15:57:36.638115 UTC,google-cloudbilling1-cli,2.0.4+20210322,2021-04-15 01:14:23.607696 UTC,13,^2.0.4
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudtrace1,2.0.0+2021
